,Terminal DateTime,TranType,From/To,Amt Req'd,Fee Req'd,Amt Disp.,Fee Amt.,Term  Seq.,Response,Issuer,Current Balance,Customer_id
846,04/17/21 17:21:04,W/D,DDA,$40,$3.00,$40,$3.00,2430.0,Approved,MS0,"$2,540.00",5593728727646828540
847,04/17/21 17:39:19,INQ,DDA,$0,$0.00,$0,$0.00,2431.0,Approved,PLS,"$2,540.00",3518061943693897243
848,05/16/21 16:10:57,W/D,DDA,$120,$3.00,$120,$3.00,2681.0,EMV,PUL,"$2,540.00",5962973048646844845
849,08/04/20 16:03:29,W/D,DDA,$200,$3.00,$200,$3.00,789.0,Approved,PUL,"$2,560.00",6720380636312730274
850,08/04/20 16:09:49,INQ,DDA,$,$0.00,$,$0.00,790.0,Approved,MS0,"$2,560.00",1513281023416590679
851,08/14/20 21:49:54,W/D,DDA,$100,$3.00,$100,$3.00,839.0,Liable,PLS,"$2,560.00",7054301851755112209
852,12/05/20 12:26:06,W/D,DDA,$200,$3.00,$200,$3.00,1447.0,EMV,PLS,"$2,560.00",3309841820828900521
853,12/13/20 10:05:10,W/D,DDA,$40,$3.00,$40,$3.00,1516.0,EMV,MS0,"$2,560.00",8134964530313524239
854,02/12/21 00:37:47,W/D,DDA,$80,$3.00,$80,$3.00,1912.0,Approved,PUL,"$2,560.00",5373019291954705079
855,05/31/21 16:40:56,W/D,DDA,$200,$3.00,$200,$3.00,2776.0,EMV,VNT,"$2,560.00",3578218896265254081
856,05/31/21 16:41:48,W/D,DDA,$100,$0.00,$0,$0.00,2777.0,DO NOT H,VNT,"$2,560.00",3578218896265254081
857,08/03/21 02:52:30,W/D,DDA,$100,$3.00,$100,$3.00,3382.0,EMV,STR,"$2,560.00",4221979258582398819
858,02/03/21 01:32:35,W/D,DDA,$200,$3.00,$200,$3.00,1832.0,Approved,PUL,"$2,580.00",2946398015702396181
859,03/02/21 17:34:04,W/D,DDA,$60,$3.00,$60,$3.00,1995.0,Approved,WAE,"$2,580.00",3742731747654949528
860,03/03/21 13:27:57,W/D,DDA,$100,$0.00,$,$0.00,1996.0,NSF,PUL,"$2,580.00",6247421904285465607
861,03/03/21 13:34:46,INQ,DDA,$,$0.00,$,$0.00,1997.0,Approved,PUL,"$2,580.00",6247421904285465607
862,03/15/21 19:08:28,W/D,DDA,$100,$3.00,$100,$3.00,2084.0,EMV,MS0,"$2,580.00",2573239086629790595
863,03/27/21 13:58:39,W/D,DDA,$200,$3.00,$200,$3.00,2210.0,EMV,SNE,"$2,580.00",8409744075993462597
864,04/17/21 13:55:41,W/D,DDA,$200,$3.00,$200,$3.00,2429.0,EMV,SNE,"$2,580.00",3775722156322865107
865,12/12/20 20:55:35,W/D,DDA,$40,$3.00,$40,$3.00,1515.0,EMV,MS0,"$2,600.00",8134964530313524239
866,12/31/20 05:39:15,W/D,DDA,$200,$3.00,$200,$3.00,1595.0,EMV,EXC,"$2,600.00",4046660026840697421
867,04/04/21 00:22:05,W/D,DDA,$200,$3.00,$200,$3.00,2271.0,EMV,PUL,"$2,600.00",4592880766075120679
868,04/04/21 03:18:21,W/D,DDA,$100,$0.00,$,$0.00,2272.0,INCORREC,SNE,"$2,600.00",3791178353698124116
869,06/16/21 19:15:50,W/D,DDA,$200,$3.00,$200,$3.00,2924.0,EMV,PUL,"$2,600.00",2685638398494332191
870,05/03/21 11:33:59,W/D,DDA,$200,$3.00,$200,$3.00,2554.0,EMV,MS0,"$2,620.00",4191663777944424198
871,05/03/21 12:47:35,INQ,DDA,$0,$0.00,$0,$0.00,2555.0,INCORREC,MS0,"$2,620.00",4191663777944424198
872,05/03/21 12:54:22,INQ,DDA,$0,$0.00,$0,$0.00,2556.0,Approved,MS0,"$2,620.00",4191663777944424198
873,06/05/21 21:23:34,W/D,DDA,$100,$3.00,$100,$3.00,2838.0,EMV,MS0,"$2,620.00",7010078592731350874
874,06/24/21 14:30:02,W/D,DDA,$200,$3.00,$200,$3.00,3010.0,EMV,MS0,"$2,620.00",5070993254737909218
875,06/24/21 14:32:02,W/D,DDA,$100,$0.00,$0,$0.00,3011.0,EXC WD L,MS0,"$2,620.00",5070993254737909218
876,07/24/20 14:41:57,W/D,SAV,$100,$3.00,$100,$3.00,700.0,Liable,PLS,"$2,640.00",266959144381456145
877,10/26/20 12:22:49,W/D,DDA,$200,$3.00,$200,$3.00,1190.0,EMV,PLS,"$2,640.00",2611819481501809513
878,12/11/20 21:23:38,W/D,DDA,$100,$3.00,$100,$3.00,1513.0,EMV,PUL,"$2,640.00",7057427303297908447
879,12/12/20 07:35:54,INQ,DDA,$,$0.00,$,$0.00,1514.0,Approved,STR,"$2,640.00",1024144443385327747
880,01/22/21 12:45:11,W/D,DDA,$100,$3.00,$100,$3.00,1747.0,EMV,STR,"$2,640.00",8975285628047444301
881,01/22/21 18:22:03,INQ,DDA,$,$0.00,$,$0.00,1748.0,Approved,MS0,"$2,640.00",6385056137317728325
882,01/22/21 18:22:57,INQ,DDA,$,$0.00,$,$0.00,1749.0,Approved,MS0,"$2,640.00",6385056137317728325
883,02/11/21 23:27:49,W/D,DDA,$60,$3.00,$60,$3.00,1911.0,EMV,PLS,"$2,640.00",5961921077975846140
884,03/02/21 17:31:43,W/D,DDA,$180,$3.00,$180,$3.00,1994.0,Approved,WAE,"$2,640.00",2831213876229145303
885,08/14/20 20:42:25,W/D,SAV,$200,$3.00,$200,$3.00,838.0,Liable,PLS,"$2,660.00",6593289241846068471
886,09/25/20 19:31:27,W/D,DDA,$20,$3.00,$20,$3.00,1020.0,Approved,MS0,"$2,660.00",5160764800030931563
887,11/13/20 13:14:53,W/D,SAV,$200,$3.00,$200,$3.00,1303.0,Approved,SNE,"$2,660.00",1079720515450814901
888,04/10/21 11:30:40,W/D,DDA,$100,$3.00,$100,$3.00,2351.0,EMV,SNE,"$2,660.00",6367148759656581543
889,05/16/21 15:58:18,W/D,DDA,$160,$3.00,$160,$3.00,2680.0,EMV,PUL,"$2,660.00",8975345626428671243
890,08/02/21 18:30:20,W/D,DDA,$60,$3.00,$60,$3.00,3380.0,EMV,PLS,"$2,660.00",440819230731583245
891,08/02/21 22:03:54,INQ,DDA,$0,$0.00,$0,$0.00,3381.0,Approved,MS0,"$2,660.00",2421912851608398963
892,09/24/20 22:51:28,W/D,DDA,$100,$3.00,$100,$3.00,1019.0,Approved,MS0,"$2,680.00",5160764800030931563
893,01/10/21 23:33:51,W/D,DDA,$40,$3.00,$40,$3.00,1681.0,EMV,STR,"$2,680.00",775393111391451513
894,01/11/21 02:46:58,INQ,DDA,$,$0.00,$,$0.00,1682.0,Approved,PUL,"$2,680.00",4496349581392195683
895,03/15/21 19:00:55,W/D,DDA,$160,$3.00,$160,$3.00,2083.0,EMV,PUL,"$2,680.00",9048226873534007821
896,07/07/21 05:38:11,W/D,DDA,$80,$3.00,$80,$3.00,3144.0,EMV,STR,"$2,680.00",2987832648236236641
897,07/07/21 10:55:44,INQ,DDA,$0,$0.00,$0,$0.00,3145.0,Approved,WAE,"$2,680.00",4337853393435196361
898,07/19/21 15:47:28,W/D,DDA,$200,$3.00,$200,$3.00,3252.0,EMV,VNT,"$2,680.00",5691744095411943414
899,10/10/20 12:17:29,W/D,DDA,$60,$3.00,$60,$3.00,1109.0,EMV,PLS,"$2,700.00",838626543130318130
900,10/10/20 13:34:07,INQ,DDA,$,$0.00,$,$0.00,1110.0,Approved,WAE,"$2,700.00",6170933108158581343
901,11/01/20 11:35:59,W/D,DDA,$100,$3.00,$100,$3.00,1223.0,EMV,PLS,"$2,700.00",4954836376872675707
902,02/11/21 19:53:41,W/D,DDA,$100,$3.00,$100,$3.00,1910.0,Approved,PUL,"$2,700.00",5373019291954705079
903,03/18/21 18:19:27,W/D,DDA,$200,$3.00,$200,$3.00,2121.0,Approved,PUL,"$2,700.00",2183744640601740186
904,01/10/21 11:53:02,W/D,DDA,$100,$3.00,$100,$3.00,1680.0,EMV,CI0,"$2,720.00",6322285398521681156
905,06/05/21 21:15:50,W/D,DDA,$20,$3.00,$20,$3.00,2836.0,EMV,PLS,"$2,720.00",4977556845175926358
906,06/05/21 21:22:47,W/D,DDA,$100,$0.00,$0,$0.00,2837.0,NOT PERM,MS0,"$2,720.00",7010078592731350874
907,08/01/21 19:10:52,W/D,DDA,$60,$3.00,$60,$3.00,3377.0,EMV,AFR,"$2,720.00",6992569170793595057
908,08/02/21 12:10:39,INQ,DDA,$0,$0.00,$0,$0.00,3378.0,Approved,MS0,"$2,720.00",2421912851608398963
909,08/02/21 12:11:31,INQ,DDA,$0,$0.00,$0,$0.00,3379.0,Approved,MS0,"$2,720.00",2421912851608398963
910,07/24/20 13:23:14,W/D,DDA,$80,$3.00,$80,$3.00,699.0,Liable,MS0,"$2,740.00",8294659045215555932
911,09/04/20 04:48:06,W/D,DDA,$200,$3.00,$200,$3.00,913.0,Approved,SNE,"$2,740.00",6694880411801239876
912,11/23/20 08:00:20,W/D,DDA,$40,$3.00,$40,$3.00,1371.0,EMV,PLS,"$2,740.00",838626543130318130
913,11/23/20 12:52:21,INQ,DDA,$,$0.00,$,$0.00,1372.0,Approved,PUL,"$2,740.00",2726256428134624249
914,11/23/20 12:53:00,INQ,SAV,$,$0.00,$,$0.00,1373.0,NOT PERM,PUL,"$2,740.00",8168940330722610735
915,11/23/20 16:00:53,INQ,DDA,$,$0.00,$,$0.00,1374.0,Approved,PUL,"$2,740.00",7003115162260689319
916,12/11/20 10:51:35,W/D,SAV,$200,$3.00,$200,$3.00,1512.0,Approved,SNE,"$2,740.00",1190346791087523935
917,01/22/21 12:32:28,W/D,DDA,$200,$3.00,$200,$3.00,1746.0,Approved,PUL,"$2,740.00",2170087134616019330
918,06/05/21 18:38:15,W/D,DDA,$100,$3.00,$100,$3.00,2835.0,EMV,EXC,"$2,740.00",425287098181248094
919,08/04/20 14:37:44,W/D,DDA,$200,$3.00,$200,$3.00,787.0,Liable,MS0,"$2,760.00",8263823354284612723
920,08/04/20 14:41:17,INQ,DDA,$,$0.00,$,$0.00,788.0,Approved,MS0,"$2,760.00",8263823354284612723
921,10/09/20 13:46:23,W/D,DDA,$40,$3.00,$40,$3.00,1108.0,EMV,PLS,"$2,760.00",838626543130318130
922,12/05/20 09:57:16,W/D,DDA,$40,$3.00,$40,$3.00,1446.0,EMV,PLS,"$2,760.00",3198048075106216964
923,04/10/21 10:36:33,W/D,DDA,$60,$3.00,$60,$3.00,2349.0,Approved,PUL,"$2,760.00",580094956231390788
924,04/10/21 11:28:27,INQ,DDA,$0,$0.00,$0,$0.00,2350.0,Approved,SNE,"$2,760.00",6367148759656581543
925,05/31/21 16:40:02,W/D,DDA,$200,$3.00,$200,$3.00,2775.0,EMV,VNT,"$2,760.00",3578218896265254081
926,07/07/21 04:27:31,W/D,DDA,$160,$3.00,$160,$3.00,3143.0,EMV,STR,"$2,760.00",2987832648236236641
927,09/24/20 02:10:07,W/D,DDA,$40,$3.00,$40,$3.00,1018.0,Approved,PUL,"$2,780.00",5736277116452412356
928,11/22/20 05:51:06,W/D,DDA,$20,$3.00,$20,$3.00,1369.0,Approved,MS0,"$2,780.00",5360415261703058334
929,11/22/20 18:17:42,INQ,DDA,$,$0.00,$,$0.00,1370.0,Approved,STR,"$2,780.00",1024144443385327747
930,02/03/21 01:17:26,W/D,DDA,$100,$3.00,$100,$3.00,1831.0,EMV,MS0,"$2,780.00",7417219664533244116
931,03/27/21 13:57:42,W/D,DDA,$200,$3.00,$200,$3.00,2209.0,EMV,SNE,"$2,780.00",8409744075993462597
932,04/17/21 13:54:38,W/D,DDA,$200,$3.00,$200,$3.00,2428.0,EMV,SNE,"$2,780.00",3775722156322865107
933,08/01/21 15:00:45,W/D,DDA,$140,$3.00,$140,$3.00,3374.0,EMV,PLS,"$2,780.00",22360333229317766
934,08/01/21 19:09:12,INQ,DDA,$0,$0.00,$0,$0.00,3375.0,Approved,AFR,"$2,780.00",6992569170793595057
935,08/01/21 19:09:58,INQ,DDA,$0,$0.00,$0,$0.00,3376.0,Approved,AFR,"$2,780.00",6992569170793595057
936,10/09/20 13:08:14,W/D,DDA,$60,$3.00,$60,$3.00,1106.0,Approved,MS0,"$2,800.00",812740385977853916
937,10/09/20 13:43:58,W/D,DDA,$40,$0.00,$,$0.00,1107.0,INCORREC,PLS,"$2,800.00",838626543130318130
938,11/01/20 09:34:33,W/D,DDA,$200,$3.00,$200,$3.00,1222.0,EMV,PLS,"$2,800.00",4983502021761448131
939,11/21/20 23:49:39,W/D,DDA,$40,$3.00,$40,$3.00,1368.0,EMV,VNT,"$2,800.00",7194021531364510606
940,12/04/20 23:15:01,W/D,DDA,$20,$3.00,$20,$3.00,1443.0,Approved,PLS,"$2,800.00",6650185965494749765
941,12/05/20 00:31:03,W/D,DDA,$200,$0.00,$,$0.00,1444.0,NSF,PLS,"$2,800.00",3309841820828900521
942,12/05/20 09:56:15,INQ,DDA,$,$0.00,$,$0.00,1445.0,Approved,PLS,"$2,800.00",3198048075106216964
943,12/31/20 02:56:55,W/D,DDA,$200,$3.00,$200,$3.00,1594.0,EMV,MS0,"$2,800.00",8120477730784561281
944,02/11/21 02:02:47,W/D,DDA,$100,$3.00,$100,$3.00,1906.0,EMV,PLS,"$2,800.00",4584110776780669748
945,02/11/21 06:46:41,INQ,DDA,$,$0.00,$,$0.00,1907.0,Approved,PUL,"$2,800.00",8094140518928116965
946,04/04/21 00:20:45,W/D,DDA,$200,$3.00,$200,$3.00,2270.0,EMV,PUL,"$2,800.00",4592880766075120679
947,06/16/21 18:03:47,W/D,DDA,$100,$3.00,$100,$3.00,2923.0,EMV,PLS,"$2,800.00",1102891172542866207
948,07/24/20 11:51:16,W/D,DDA,$40,$3.00,$40,$3.00,698.0,Approved,MS0,"$2,820.00",2364106945283018231
949,09/23/20 22:10:35,W/D,DDA,$40,$3.00,$40,$3.00,1017.0,Approved,PUL,"$2,820.00",5736277116452412356
950,12/04/20 19:20:53,W/D,DDA,$100,$3.00,$100,$3.00,1442.0,EMV,PLS,"$2,820.00",3309841820828900521
951,01/09/21 13:45:25,W/D,DDA,$200,$3.00,$200,$3.00,1676.0,EMV,EXC,"$2,820.00",4046660026840697421
952,01/09/21 13:47:02,W/D,DDA,$60,$0.00,$,$0.00,1677.0,NSF,EXC,"$2,820.00",4046660026840697421
953,01/09/21 13:47:55,INQ,DDA,$,$0.00,$,$0.00,1678.0,Approved,EXC,"$2,820.00",4046660026840697421
954,01/10/21 11:51:12,W/D,DDA,$100,$0.00,$,$0.00,1679.0,INCORREC,CI0,"$2,820.00",2906135477490095997
955,03/02/21 15:54:47,W/D,DDA,$20,$3.00,$20,$3.00,1993.0,EMV,CI0,"$2,820.00",8679564497603560917
956,04/10/21 09:45:22,W/D,DDA,$200,$3.00,$200,$3.00,2348.0,Approved,PUL,"$2,820.00",464837772984757680
957,05/03/21 09:06:56,W/D,DDA,$20,$3.00,$20,$3.00,2553.0,Approved,PUL,"$2,820.00",1524587012989452195
958,05/16/21 14:25:54,W/D,DDA,$80,$3.00,$80,$3.00,2679.0,EMV,PUL,"$2,820.00",1672407142536526502
959,06/24/21 09:19:18,W/D,DDA,$180,$3.00,$180,$3.00,3009.0,Approved,PLS,"$2,820.00",4585881769669767800
960,10/25/20 22:12:35,W/D,DDA,$80,$3.00,$80,$3.00,1188.0,Approved,PUL,"$2,840.00",2558511943728650694
961,10/26/20 12:21:32,W/D,SAV,$200,$0.00,$,$0.00,1189.0,NSF,PLS,"$2,840.00",2611819481501809513
962,11/21/20 23:29:08,W/D,DDA,$100,$3.00,$100,$3.00,1367.0,EMV,PLS,"$2,840.00",838626543130318130
963,03/02/21 02:44:09,W/D,DDA,$140,$3.00,$140,$3.00,1988.0,EMV,PUL,"$2,840.00",7919578725598406775
964,03/02/21 06:47:23,INQ,DDA,$,$0.00,$,$0.00,1989.0,INCORREC,PUL,"$2,840.00",8760279733531176780
965,03/02/21 06:48:24,INQ,DDA,$,$0.00,$,$0.00,1990.0,Approved,PUL,"$2,840.00",8760279733531176780
966,03/02/21 06:49:12,W/D,DDA,$80,$0.00,$,$0.00,1991.0,NSF,PUL,"$2,840.00",8760279733531176780
967,03/02/21 15:53:23,INQ,DDA,$,$0.00,$,$0.00,1992.0,Approved,CI0,"$2,840.00",8679564497603560917
968,03/15/21 18:59:30,W/D,DDA,$200,$3.00,$200,$3.00,2082.0,EMV,PUL,"$2,840.00",9048226873534007821
969,05/03/21 05:20:56,W/D,DDA,$20,$3.00,$20,$3.00,2549.0,Approved,PUL,"$2,840.00",2170087134616019330
970,05/03/21 06:40:12,INQ,DDA,$0,$0.00,$0,$0.00,2550.0,Approved,SNE,"$2,840.00",2338811966389782497
971,05/03/21 06:42:52,INQ,DDA,$0,$0.00,$0,$0.00,2551.0,Approved,PUL,"$2,840.00",1363082666843138708
972,05/03/21 06:44:10,INQ,DDA,$0,$0.00,$0,$0.00,2552.0,Approved,PUL,"$2,840.00",1363082666843138708
973,06/05/21 13:16:13,W/D,DDA,$200,$3.00,$200,$3.00,2834.0,EMV,PUL,"$2,840.00",8909823000432109396
974,07/24/20 11:29:12,W/D,DDA,$20,$3.00,$20,$3.00,696.0,Liable,STR,"$2,860.00",4528499126159216427
975,07/24/20 11:50:20,W/D,DDA,$60,$0.00,$,$0.00,697.0,NSF,MS0,"$2,860.00",2364106945283018231
976,08/14/20 05:32:20,W/D,DDA,$200,$3.00,$200,$3.00,836.0,Liable,MS0,"$2,860.00",4854330616349972434
977,08/14/20 20:34:19,W/D,SAV,$200,$0.00,$,$0.00,837.0,DO NOT H,PLS,"$2,860.00",6593289241846068471
978,09/22/20 13:08:20,W/D,DDA,$60,$3.00,$60,$3.00,1015.0,Approved,PUL,"$2,860.00",3620332328208836006
979,09/23/20 03:12:49,INQ,SAV,$,$0.00,$,$0.00,1016.0,STOLEN C,CI0,"$2,860.00",5229097889578741768
980,10/09/20 08:15:30,W/D,DDA,$40,$3.00,$40,$3.00,1104.0,EMV,PLS,"$2,860.00",838626543130318130
981,10/09/20 13:07:04,INQ,DDA,$,$0.00,$,$0.00,1105.0,Approved,MS0,"$2,860.00",812740385977853916
982,11/13/20 03:42:42,W/D,DDA,$100,$3.00,$100,$3.00,1301.0,Approved,PLS,"$2,860.00",6650185965494749765
983,11/13/20 13:14:01,W/D,DDA,$200,$0.00,$,$0.00,1302.0,NO CHK A,SNE,"$2,860.00",1079720515450814901
984,05/03/21 01:10:37,W/D,DDA,$200,$3.00,$200,$3.00,2548.0,EMV,MS0,"$2,860.00",2010993334506998334
985,07/24/20 04:44:24,W/D,DDA,$180,$3.00,$180,$3.00,695.0,Liable,MS0,"$2,880.00",6325887283087687411
986,02/02/21 15:46:26,W/D,DDA,$100,$3.00,$100,$3.00,1830.0,Fallback,MS0,"$2,880.00",3633099447476719961
987,07/19/21 08:02:04,W/D,DDA,$200,$3.00,$200,$3.00,3251.0,Approved,PLS,"$2,880.00",4585881769669767800
988,10/09/20 01:08:24,W/D,DDA,$20,$3.00,$20,$3.00,1103.0,EMV,PLS,"$2,900.00",838626543130318130
989,02/10/21 17:40:37,W/D,DDA,$100,$3.00,$100,$3.00,1902.0,EMV,MS0,"$2,900.00",8022741257523729779
990,02/10/21 18:56:47,INQ,DDA,$,$0.00,$,$0.00,1903.0,Approved,SNE,"$2,900.00",7285425575117422821
991,02/10/21 22:09:35,W/D,DDA,$40,$0.00,$,$0.00,1904.0,NSF,PLS,"$2,900.00",5596493284464386429
992,02/11/21 02:01:57,W/D,DDA,$100,$0.00,$,$0.00,1905.0,INCORREC,PLS,"$2,900.00",4584110776780669748
993,03/18/21 17:51:02,W/D,DDA,$200,$3.00,$200,$3.00,2120.0,Approved,CI0,"$2,900.00",6440919534690893080
994,05/16/21 00:37:24,W/D,DDA,$20,$3.00,$20,$3.00,2676.0,EMV,PUL,"$2,900.00",4972202564298002794
995,06/16/21 15:30:29,W/D,DDA,$60,$3.00,$60,$3.00,2921.0,EMV,PLS,"$2,900.00",961171875665689702
996,06/16/21 17:18:44,INQ,DDA,$0,$0.00,$0,$0.00,2922.0,Approved,SHZ,"$2,900.00",7238851539312057128
997,09/22/20 01:59:30,W/D,DDA,$60,$3.00,$60,$3.00,1014.0,Approved,PLS,"$2,920.00",7989509901114847813
998,10/08/20 17:34:58,W/D,DDA,$200,$3.00,$200,$3.00,1102.0,Approved,MS0,"$2,920.00",5160764800030931563
999,10/25/20 20:18:11,W/D,DDA,$20,$3.00,$20,$3.00,1187.0,EMV,PUL,"$2,920.00",5564762455845106207
1000,12/04/20 09:54:48,W/D,DDA,$140,$3.00,$140,$3.00,1440.0,EMV,PLS,"$2,920.00",3198048075106216964
1001,12/04/20 13:26:08,INQ,DDA,$,$0.00,$,$0.00,1441.0,Approved,SNE,"$2,920.00",7934220609639939441
1002,05/14/21 17:14:32,W/D,DDA,$80,$3.00,$80,$3.00,2663.0,EMV,PUL,"$2,920.00",4517532335985989171
1003,05/14/21 17:29:56,INQ,DDA,$0,$0.00,$0,$0.00,2664.0,Approved,WAE,"$2,920.00",5083492954297916069
1004,05/14/21 17:31:02,W/D,CRD,$40,$0.00,$0,$0.00,2665.0,NOT PERM,WAE,"$2,920.00",5083492954297916069
1005,05/15/21 23:14:19,INQ,DDA,$0,$0.00,$0,$0.00,2675.0,Approved,STR,"$2,920.00",4735737682994502686
1006,07/07/21 04:14:31,W/D,DDA,$60,$3.00,$60,$3.00,3142.0,EMV,PUL,"$2,920.00",1549346141210991524
1007,08/01/21 12:47:51,W/D,SAV,$40,$3.00,$40,$3.00,3370.0,EMV,SNE,"$2,920.00",5304710523413856281
1008,08/01/21 12:50:06,INQ,DDA,$0,$0.00,$0,$0.00,3371.0,Approved,PLS,"$2,920.00",8805620088774576600
1009,08/01/21 12:50:50,INQ,DDA,$0,$0.00,$0,$0.00,3372.0,Approved,PLS,"$2,920.00",8805620088774576600
1010,08/01/21 12:51:49,INQ,DDA,$0,$0.00,$0,$0.00,3373.0,Approved,PLS,"$2,920.00",8805620088774576600
1011,09/04/20 00:07:00,W/D,DDA,$100,$3.00,$100,$3.00,911.0,Liable,NYC,"$2,940.00",172753407115399192
1012,09/04/20 04:46:58,INQ,DDA,$,$0.00,$,$0.00,912.0,Approved,SNE,"$2,940.00",6694880411801239876
1013,10/25/20 17:40:36,W/D,DDA,$200,$3.00,$200,$3.00,1185.0,EMV,PLS,"$2,940.00",3454972765162174150
1014,10/25/20 20:08:44,W/D,DDA,$100,$0.00,$,$0.00,1186.0,DO NOT H,MS0,"$2,940.00",7381953781898803459
1015,11/21/20 18:58:03,W/D,SAV,$60,$3.00,$60,$3.00,1366.0,EMV,PLS,"$2,940.00",6593289241846068471
1016,12/11/20 10:47:47,W/D,SAV,$200,$3.00,$200,$3.00,1508.0,Approved,SNE,"$2,940.00",1190346791087523935
1017,12/11/20 10:48:59,INQ,DDA,$,$0.00,$,$0.00,1509.0,NO CHK A,SNE,"$2,940.00",1190346791087523935
1018,12/11/20 10:49:45,INQ,DDA,$,$0.00,$,$0.00,1510.0,NO CHK A,SNE,"$2,940.00",1190346791087523935
1019,12/11/20 10:50:45,INQ,SAV,$,$0.00,$,$0.00,1511.0,Approved,SNE,"$2,940.00",1190346791087523935
1020,01/22/21 07:27:40,W/D,DDA,$160,$3.00,$160,$3.00,1743.0,EMV,CI0,"$2,940.00",6151147783377518261
1021,01/22/21 11:26:47,INQ,DDA,$,$0.00,$,$0.00,1744.0,INVAL CA,PLS,"$2,940.00",860322964686849122
1022,01/22/21 11:27:24,INQ,DDA,$,$0.00,$,$0.00,1745.0,INVAL CA,PLS,"$2,940.00",860322964686849122
1023,08/04/20 09:26:28,W/D,DDA,$100,$3.00,$100,$3.00,785.0,Approved,MS0,"$2,960.00",3185796337008879743
1024,08/04/20 14:30:35,INQ,DDA,$,$0.00,$,$0.00,786.0,Approved,MS0,"$2,960.00",8263823354284612723
1025,11/13/20 01:58:14,W/D,DDA,$200,$3.00,$200,$3.00,1299.0,Approved,MS0,"$2,960.00",5360415261703058334
1026,11/13/20 03:41:45,INQ,DDA,$,$0.00,$,$0.00,1300.0,Approved,PLS,"$2,960.00",6650185965494749765
1027,05/31/21 12:53:54,W/D,DDA,$100,$3.00,$100,$3.00,2774.0,EMV,PLS,"$2,960.00",875893057560591395
1028,06/16/21 12:57:18,W/D,DDA,$200,$3.00,$200,$3.00,2920.0,EMV,MS0,"$2,960.00",5480347367284249331
1029,08/01/21 08:44:28,W/D,DDA,$20,$3.00,$20,$3.00,3369.0,EMV,SNE,"$2,960.00",5304710523413856281
1030,09/20/20 22:01:11,W/D,DDA,$40,$3.00,$40,$3.00,1012.0,Approved,MS0,"$2,980.00",5160764800030931563
1031,09/22/20 01:58:47,W/D,DDA,$100,$0.00,$,$0.00,1013.0,NSF,PLS,"$2,980.00",7989509901114847813
1032,02/02/21 15:42:26,W/D,DDA,$100,$3.00,$100,$3.00,1829.0,Fallback,MS0,"$2,980.00",3633099447476719961
1033,03/01/21 20:00:04,W/D,DDA,$20,$3.00,$20,$3.00,1987.0,EMV,SNE,"$2,980.00",4590247857079110427
1034,03/27/21 13:56:45,W/D,DDA,$200,$3.00,$200,$3.00,2208.0,EMV,SNE,"$2,980.00",8409744075993462597
1035,04/17/21 04:55:01,W/D,DDA,$20,$3.00,$20,$3.00,2427.0,EMV,STR,"$2,980.00",7355920821485562560
1036,07/07/21 04:11:16,W/D,DDA,$100,$3.00,$100,$3.00,3141.0,EMV,PUL,"$2,980.00",1512237237584208683
1037,08/01/21 06:36:39,W/D,DDA,$200,$3.00,$200,$3.00,3367.0,Approved,PLS,"$2,980.00",6340121995500349695
1038,08/01/21 08:43:28,INQ,SAV,$0,$0.00,$0,$0.00,3368.0,Approved,SNE,"$2,980.00",5304710523413856281
1039,11/18/20 13:34:15,W/D,DDA,$200,$3.00,$200,$3.00,1337.0,EMV,STR,$20.00,2165451466440950771
1040,01/04/21 04:17:36,W/D,CRD,$80,$3.00,$80,$3.00,1644.0,EMV,MS0,$20.00,786608888219081357
1041,01/15/21 15:34:08,W/D,DDA,$40,$3.00,$40,$3.00,1708.0,Approved,PLS,$20.00,9036207195268539592
1042,04/07/21 05:41:07,W/D,CRD,$100,$3.00,$100,$3.00,2305.0,EMV,MS0,$20.00,1201265199062432513
1043,04/07/21 11:30:24,INQ,DDA,$,$0.00,$,$0.00,2306.0,Approved,SNE,$20.00,8001376322740549174
1044,05/21/21 10:00:36,W/D,DDA,$100,$3.00,$100,$3.00,2729.0,EMV,MS0,$20.00,5105732848370922749
1045,06/02/21 11:44:46,W/D,DDA,$20,$3.00,$20,$3.00,2801.0,EMV,MS0,$20.00,6893058931659275132
1046,06/30/21 19:46:46,W/D,DDA,$120,$0.00,$100,$3.00,3068.0,EMV,MS0,$20.00,3187606172919100028
1047,07/11/21 21:40:39,W/D,DDA,$20,$3.00,$20,$3.00,3183.0,EMV,PLS,$20.00,1039399597893835047
1048,07/12/21 06:34:50,W/D,DDA,$20,$3.00,$0,$0.00,3184.0,EMV,VNT,$20.00,961171875665689702
1049,08/04/21 21:21:40,W/D,DDA,$140,$3.00,$140,$3.00,3406.0,Approved,PUL,$20.00,2170087134616019330
1050,11/06/20 11:17:37,W/D,DDA,$40,$3.00,$40,$3.00,1251.0,EMV,MS0,$220.00,2041360255540117569
1051,11/06/20 13:00:42,INQ,DDA,$,$0.00,$,$0.00,1252.0,Approved,MS0,$220.00,5360415261703058334
1052,11/17/20 17:54:40,W/D,DDA,$200,$3.00,$200,$3.00,1336.0,EMV,AFD,$220.00,5813899989809146711
1053,04/07/21 02:02:34,W/D,DDA,$20,$3.00,$20,$3.00,2302.0,EMV,SNE,$220.00,3791178353698124116
